Table S9. Functional annotation and RPKM values for all libraries.,,,,,,,,,
Locus,Functional Annotation,Hypoxia,At Infection,YEB+Pilch,Mefenoxam T,Mefenoxam C,Temp 0C,Temp 35C,Temp Room
PYU1_G000180,Similar to vps13A: Putative vacuolar protein sorting-associated protein 13A (Dictyostelium discoideum),0.428231,1.570065,0.297392,0.408571,0.531622,0.585815,1.024115,0.111709
PYU1_G000181,Similar to ABCC1: Multidrug resistance-associated protein 1 (Canis familiaris),11.543577,16.26448,9.308373,20.235465,10.489768,13.960254,8.815737,9.162615
PYU1_G000182,Similar to INTS7: Integrator complex subunit 7 (Gallus gallus),10.577373,20.197804,10.509404,11.630431,10.110709,10.077819,9.9168,8.136205
PYU1_G000183,Similar to Abcc3: Canalicular multispecific organic anion transporter 2 (Rattus norvegicus),12.392348,20.934243,9.613584,17.006891,11.509682,13.602176,8.367922,9.842965
PYU1_G000184,Similar to Abcc3: Canalicular multispecific organic anion transporter 2 (Rattus norvegicus),14.29444,24.121591,11.744186,16.38459,12.867512,13.340629,10.451309,10.526621
PYU1_G000185,Similar to PDC2: Protein PDC2 (Candida albicans),4.766415,4.149738,6.213047,2.736471,5.445444,2.754126,2.815434,5.80538
PYU1_G000186,Similar to ZK632.12: Uncharacterized protein ZK632.12 (Caenorhabditis elegans),3.595509,4.677164,2.187731,1.607514,3.675334,3.218048,2.097998,1.369091
PYU1_G000187,Protein of unknown function,11.509506,14.963438,14.185838,12.105206,18.540093,18.695167,9.857588,7.143208
PYU1_G000188,Similar to dbp5: ATP-dependent RNA helicase dbp5 (Schizosaccharomyces pombe),44.529706,28.284034,60.461441,108.538871,59.497496,48.261648,63.057588,59.457581
PYU1_G000189,Similar to ytm1: Microtubule-associated protein ytm1 (Schizosaccharomyces pombe),17.656344,11.728569,10.700544,5.876773,11.14493,2.514486,4.51405,12.151332
PYU1_G000190,Protein of unknown function,69.059321,593.586592,129.281212,140.075398,157.746722,120.146448,73.385395,128.492214
PYU1_G000191,Similar to Prex1: Phosphatidylinositol 3%2C4%2C5-trisphosphate-dependent Rac exchanger 1 protein (Mus musculus),8.650014,27.580851,14.393161,20.488408,23.891218,12.113254,16.034177,12.999397
PYU1_G000192,candidate b-glycosidase related to endoglucanases,12.112259,60.507359,15.167143,12.930669,16.286992,7.032939,11.112466,20.457383
PYU1_G000193,Similar to STARD6: StAR-related lipid transfer protein 6 (Homo sapiens),26.662515,35.467031,38.629529,33.48965,28.447543,36.64639,22.434303,53.262409
PYU1_G000194,Similar to Ide: Insulin-degrading enzyme (Rattus norvegicus),14.091752,12.308184,11.195778,11.728525,6.552103,10.342768,8.637295,10.95384
PYU1_G000195,Similar to ABCC1: Multidrug resistance-associated protein 1 (Gallus gallus),49.288071,17.626528,79.034867,98.386943,55.636254,96.427419,45.66047,109.6454
PYU1_G000196,Similar to GAS5: Glycolipid-anchored surface protein 5 (Saccharomyces cerevisiae),22.461384,24.284718,70.106705,42.114573,116.873438,26.660102,11.507328,39.667352
PYU1_G000197,Protein of unknown function,59.081465,68.341504,108.423514,145.23726,204.500017,13.684535,30.436519,85.003409
PYU1_G000198,Similar to gutB: Sorbitol dehydrogenase (Bacillus halodurans),18.950473,53.278341,19.906836,78.506079,70.573029,6.784028,7.337101,18.688266
PYU1_G000199,Similar to rlmB: 23S rRNA (guanosine-2'-O-)-methyltransferase rlmB (Vibrio vulnificus),5.337243,14.301453,8.859344,5.40767,8.99882,4.163381,1.881108,7.341011
PYU1_G000200,Similar to Glycine-rich cell wall structural protein 1.8 (Phaseolus vulgaris),0,64.402754,0.162259,1.21491,0,0.481111,0.495501,0
PYU1_G000201,Similar to Kif24: Kinesin-like protein KIF24 (Mus musculus),14.646861,3.816742,7.428409,164.119181,35.489813,4.752437,10.337012,4.085299
PYU1_G000202,Similar to uxaB: Altronate oxidoreductase (Enterobacter sakazakii (strain ATCC BAA-894)),20.753026,26.334665,28.390996,23.541807,16.429967,38.708971,33.269787,30.228589
PYU1_G000203,Similar to Heterogeneous nuclear ribonucleoprotein A2 homolog 1 (Xenopus laevis),1.524927,7.785668,1.170914,0,0.342366,0.721836,1.226954,0.973808
PYU1_G000204,Similar to VPS27: Vacuolar protein sorting-associated protein 27 (Ustilago maydis),19.710035,4.400639,4.873037,3.981237,2.785435,0.953834,10.706681,3.466
PYU1_G000205,Similar to SPBC1711.05: LisH domain-containing protein C1711.05 (Schizosaccharomyces pombe),49.800325,13.454074,15.414915,17.368261,13.447027,7.458554,32.289668,9.001978
PYU1_G000206,Similar to uxaB: Altronate oxidoreductase (Enterobacter sakazakii (strain ATCC BAA-894)),18.107122,29.345635,27.869857,23.782302,16.815859,39.65125,33.717237,28.409205
PYU1_G000207,Similar to Kif24: Kinesin-like protein KIF24 (Mus musculus),15.076936,3.579062,7.431842,177.717304,38.589483,4.937855,11.285126,4.458836
PYU1_G000208,Similar to Glycine-rich cell wall structural protein 1.8 (Phaseolus vulgaris),0,64.402754,0.162259,1.21491,0,0.481111,0.495501,0
PYU1_G000209,Similar to VPS27: Vacuolar protein sorting-associated protein 27 (Saccharomyces cerevisiae),2.126352,6.428058,1.741527,0.622417,2.355239,2.169456,1.339073,0.899811
PYU1_G000210,Similar to RBBP8: Retinoblastoma-binding protein 8 (Homo sapiens),2.933337,6.345898,2.338966,3.675347,2.158831,2.053786,2.91048,3.056343
PYU1_G000211,Protein of unknown function,6.352912,15.464376,5.767704,15.605246,8.463074,16.468225,2.422777,3.248349
PYU1_G000212,Similar to Pitpnb: Phosphatidylinositol transfer protein beta isoform (Rattus norvegicus),177.890154,248.655669,223.250128,353.035313,311.185989,253.061853,95.854124,105.37506
PYU1_G000213,Similar to INPP5B: Type II inositol-1%2C4%2C5-trisphosphate 5-phosphatase (Homo sapiens),3.732633,4.061079,3.908505,7.223735,6.209446,5.043764,2.863229,3.512238
PYU1_G000214,Similar to UPF0663 transmembrane protein C17orf28 homolog (Mus musculus),75.394428,43.074563,110.369206,37.522347,40.435326,58.370831,31.015098,45.116647
PYU1_G000215,Protein of unknown function,1.581405,6.422521,3.203114,3.10027,2.485321,11.997679,4.628344,5.621711
PYU1_G000216,Similar to nramp: Metal transporter nramp homolog (Dictyostelium discoideum),3.056902,8.649494,3.442814,3.656449,3.223026,6.30646,3.5846,4.645929
PYU1_G000217,Similar to SNX2: Sorting nexin-2 (Homo sapiens),27.91146,23.070812,35.818898,44.530357,39.019322,31.877248,24.170786,23.046645
PYU1_G000218,Similar to SEN102: Thiol protease SEN102 (Hemerocallis sp.),23.169203,36.610265,41.74721,47.089238,62.737963,128.617826,10.63779,30.229394
PYU1_G000219,Similar to mhcA: Myosin-2 heavy chain (Dictyostelium discoideum),34.781889,44.008549,61.540803,45.392071,37.415132,57.293738,38.529314,38.367995
PYU1_G000220,Similar to Anks6: Ankyrin repeat and SAM domain-containing protein 6 (Mus musculus),20.170086,20.151541,33.38086,21.715647,27.176984,24.390218,18.53456,19.862015
PYU1_G000221,Similar to Mcart1: Mitochondrial carrier triple repeat protein 1 (Mus musculus),22.862751,11.547862,16.926751,15.544453,18.232772,13.225278,9.743883,16.909327
PYU1_G000222,Similar to NDUFS7: NADH dehydrogenase [ubiquinone] iron-sulfur protein 7%2C mitochondrial (Bos taurus),137.497251,296.618001,263.222753,138.101969,227.71415,137.884606,134.66256,228.41054
PYU1_G000223,Similar to NDUFS7: NADH dehydrogenase [ubiquinone] iron-sulfur protein 7%2C mitochondrial (Bos taurus),0.60708,1.314943,0,0.179645,0,0,0,0
PYU1_G000224,Similar to WDR33: WD repeat-containing protein 33 (Homo sapiens),13.486602,16.141966,16.453068,19.279059,19.674213,27.499816,13.434807,17.640863
PYU1_G000225,Protein of unknown function,6.411623,1.080985,11.277721,2.625468,3.311609,13.912718,32.148433,28.471235
PYU1_G000226,Similar to rna-14: mRNA 3'-end-processing protein rna-14 (Neurospora crassa),11.887496,12.600235,15.075678,14.571345,26.157357,11.306744,5.440985,15.765509
PYU1_G000227,Protein of unknown function,0.688677,0,1.088706,0,0,1.113139,0.318612,0.905438
PYU1_G000228,Similar to WDR36: WD repeat-containing protein 36 (Homo sapiens),15.677511,17.540509,12.887791,7.129959,10.501852,2.983789,4.582827,7.091531
PYU1_G000229,Similar to hemC: Porphobilinogen deaminase (Synechococcus elongatus (strain PCC 7942)),4.491824,2.191878,4.448235,4.851864,4.372475,5.123645,4.544442,4.080566
PYU1_G000230,Similar to MIMI_L59: Putative ankyrin repeat protein L59 (Acanthamoeba polyphaga mimivirus),0,0,0,0,0,0,0,0
PYU1_G000231,Similar to hemC: Porphobilinogen deaminase (Synechococcus elongatus (strain PCC 7942)),15.288525,11.325567,17.34369,19.140922,15.452937,18.347786,16.630385,15.40056
PYU1_G000232,Similar to mutS: DNA mismatch repair protein mutS (Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966)),3.431295,5.347385,2.56934,4.727712,4.145942,3.095396,1.932453,2.233311
PYU1_G000233,Protein of unknown function,7.436159,16.074343,14.997841,3.389462,7.963848,11.539592,13.322104,13.968785
PYU1_G000234,Similar to CLIP-190: Restin homolog (Drosophila melanogaster),1.026823,0.193752,0.471367,1.411739,0.656041,0.477126,0.95843,0.530734
PYU1_G000235,Similar to yqeH: Uncharacterized protein yqeH (Bacillus subtilis),25.720969,16.309414,28.431176,31.239399,22.574477,12.938571,18.190725,11.342694
PYU1_G000236,Similar to Pde4: cAMP-specific 3'%2C5'-cAMP phosphodiesterase 4 (Dictyostelium discoideum),1.372042,0.534935,0.780846,2.57411,0.862515,2.070216,1.208818,0.459576
PYU1_G000237,Similar to ALATS: Alanyl-tRNA synthetase%2C mitochondrial (Arabidopsis thaliana),68.518697,115.398727,82.575174,97.411948,75.491622,55.270727,46.70347,75.350897
PYU1_G000238,Similar to hdaH: Histone deacetylase-like amidohydrolase (Alcaligenes sp. (strain DSM 11172)),0.674178,4.312385,0.177631,3.657518,1.055117,0.181617,0.63285,0.259095
PYU1_G000239,Similar to GSTT2: Glutathione S-transferase theta-2 (Homo sapiens),55.256375,42.882075,100.065203,108.177027,73.386676,68.006977,73.373862,88.824717
PYU1_G000240,Similar to PDIA6: Protein disulfide-isomerase A6 (Homo sapiens),84.24424,5.007808,11.276729,13.792316,6.255426,7.048803,254.537346,7.389993
PYU1_G000241,Similar to crnA: Nitrate transporter (Emericella nidulans),0.579236,1.881948,0.708028,1.512045,0.035763,0.036781,0.133158,0
PYU1_G000242,Similar to xylT: D-xylose-proton symporter (Lactobacillus brevis),0.371286,0.904738,0,0,0,0.300064,0.298737,0
PYU1_G000243,Similar to SLC2A3: Solute carrier family 2%2C facilitated glucose transporter member 3 (Bos taurus),1.151528,0,0.335187,0.822145,0,0,0.129418,0
PYU1_G000244,Protein of unknown function,2.919518,1.185696,4.161043,6.803495,1.77796,6.414819,5.057778,2.982171
PYU1_G000245,Similar to slr1717: Uncharacterized protein slr1717 (Synechocystis sp. (strain PCC 6803)),1.721691,2.237523,4.994438,2.776657,4.870427,6.602305,4.107328,3.210822
PYU1_G000246,Similar to PARP2: Poly [ADP-ribose] polymerase 2 (Arabidopsis thaliana),5.760395,32.398291,6.644424,21.001388,10.863575,7.889937,31.591287,5.049074
PYU1_G000247,Similar to TCHH: Trichohyalin (Oryctolagus cuniculus),0.270583,0.802205,0.085551,5.252599,0.510294,0.457036,2.780163,0.087569
PYU1_G000248,Similar to Gstt2: Glutathione S-transferase theta-2 (Rattus norvegicus),38.878541,72.215756,81.335337,84.265067,84.072908,71.525689,28.725782,51.590952
PYU1_G000249,Similar to ERCC8: DNA excision repair protein ERCC-8 (Bos taurus),6.099706,4.877102,6.992554,7.896914,9.178823,9.418646,4.232992,8.027303
PYU1_G000250,Similar to Uncharacterized protein C9orf117 homolog (Xenopus tropicalis),6.185791,6.52278,12.222668,13.886924,11.124674,17.188057,6.837302,13.318891
PYU1_G000251,Similar to HAGH: Hydroxyacylglutathione hydrolase (Bos taurus),50.98857,17.68445,46.405061,31.872717,28.821842,36.819715,43.91853,64.050061
PYU1_G000252,Similar to RPS23: 40S ribosomal protein S23 (Lumbricus rubellus),8040.812161,5608.838176,8929.600953,8537.764783,7529.815137,9620.661904,11694.13698,11941.38825
PYU1_G000253,Similar to GSTT1: Glutathione S-transferase theta-1 (Homo sapiens),156.980176,1.849686,23.15617,1.684675,1.245146,6.985812,12.894472,1.926896
PYU1_G000254,Similar to Rv2228c: Uncharacterized protein Rv2228c/MT2287 (Mycobacterium tuberculosis),0,0,0.429935,3.219124,0,1.098959,0.525168,0.220038
PYU1_G000255,Protein of unknown function,11.190518,15.68816,4.265351,5.811431,4.708379,6.505866,16.422885,7.982783
PYU1_G000256,Similar to Suv39h1: Histone-lysine N-methyltransferase SUV39H1 (Mus musculus),4.819451,0,0,0,0,0,4.614813,0
PYU1_G000257,Protein of unknown function,22.349705,52.865375,30.96083,26.893381,20.550497,23.184595,18.215159,40.747411
PYU1_G000258,Protein of unknown function,52.070142,141.813114,70.520381,52.764023,77.766436,66.600823,64.590309,97.564633
PYU1_G000259,Protein of unknown function,4.159297,2.980451,9.333952,12.289573,7.444313,13.486156,3.140236,8.157429
PYU1_G000260,Similar to N4BP2: NEDD4-binding protein 2 (Homo sapiens),7.21883,10.88034,7.288854,5.429129,9.826362,12.908226,5.669871,6.659539
PYU1_G000261,Similar to PLEKHA1: Pleckstrin homology domain-containing family A member 1 (Homo sapiens),0.132192,0.429494,0,0,0,0.972187,0.106361,0
PYU1_G000262,Similar to Gstt2: Glutathione S-transferase theta-2 (Mus musculus),302.715572,264.367015,296.022413,152.966156,381.27929,993.510825,51.082765,138.2917
PYU1_G000263,Similar to Gst1: Glutathione S-transferase 1 (Musca domestica),280.304914,237.266842,277.165665,146.482847,349.955352,980.519328,49.903438,129.844699
PYU1_G000264,Similar to Gstt2: Glutathione S-transferase theta-2 (Mus musculus),297.474543,259.90109,294.508799,149.999443,372.23976,973.014373,50.559203,135.600442
PYU1_G000265,Similar to GSTT2: Glutathione S-transferase theta-2 (Homo sapiens),124.410578,117.050443,88.575865,47.381486,166.002931,319.507086,17.356291,40.249614
PYU1_G000266,Similar to Calmodulin (Trypanosoma brucei brucei),0.095147,0,0.140703,0.070944,0.075355,0.213128,0.400741,0.116382
PYU1_G000267,Similar to ASHR1: Histone-lysine N-methyltransferase ASHR1 (Arabidopsis thaliana),3.891508,3.765018,2.18423,2.11024,3.502279,2.226045,5.807669,1.298177
PYU1_G000268,Similar to SPBC947.10: Uncharacterized RING finger protein C947.10 (Schizosaccharomyces pombe),17.431247,21.917507,19.981673,20.424682,25.720032,25.857036,13.269277,18.022793
PYU1_G000269,Protein of unknown function,0.48981,1.756031,0.427214,1.399453,0.849413,0.873603,0.217435,1.229879
PYU1_G000270,Similar to CBWD1: COBW domain-containing protein 1 (Homo sapiens),1.693429,4.395552,4.745343,1.824902,1.49076,5.088026,3.58692,6.572545
PYU1_G000271,Similar to EML5: Echinoderm microtubule-associated protein-like 5 (Homo sapiens),4.558441,0.56623,0.413264,0.515717,0,0.140846,0.823812,0.56754
PYU1_G000272,Protein of unknown function,0,1.981806,0.241071,0.902505,0,0.246481,0.245391,0.246757
PYU1_G000273,Similar to MKK6: Mitogen-activated protein kinase kinase 6 (Arabidopsis thaliana),2.815823,14.172972,1.653464,5.695521,4.756161,6.14623,2.704976,0.907702
PYU1_G000274,Protein of unknown function,15.925728,53.199359,22.06102,25.868564,22.45417,25.639534,15.281812,32.936716
PYU1_G000275,Protein of unknown function,4.464458,8.418011,10.702874,6.490615,4.578906,5.022467,6.984185,5.252875
PYU1_G000276,Similar to PLEKHF2: Pleckstrin homology domain-containing family F member 2 (Homo sapiens),5.294201,10.818934,4.278119,8.716711,12.741825,20.337553,3.014853,2.671991
PYU1_G000277,Protein of unknown function,3.916538,2.775777,4.139824,2.726992,2.413801,5.461588,3.114169,2.951316
PYU1_G000278,Protein of unknown function,8.33511,11.823277,7.484146,2.625468,6.645006,11.282096,9.837943,13.380942
PYU1_G000279,Similar to DWF5: 7-dehydrocholesterol reductase (Arabidopsis thaliana),39.218987,202.269816,77.143141,30.087604,57.949682,64.279702,118.117881,112.268377
PYU1_G000280,Protein of unknown function,0.898904,1.460278,1.909533,0,0.706354,0.363235,9.782055,1.818207
PYU1_G000281,Protein of unknown function,10.3308,19.065034,4.026975,5.74321,5.591972,6.577955,16.70238,7.982205
PYU1_G000282,flagellar associated protein,37.191975,40.342547,20.408881,16.702738,25.070795,13.876389,31.876747,28.221801
PYU1_G000283,Similar to KIN2: Serine/threonine-protein kinase KIN2 (Saccharomyces cerevisiae),28.23784,33.198889,7.318888,8.231311,11.038225,8.966841,20.99051,3.811868
PYU1_G000284,Similar to roco4: Probable serine/threonine-protein kinase roco4 (Dictyostelium discoideum),35.312417,60.426626,19.842859,15.738412,15.11304,18.570378,28.056355,9.780439
PYU1_G000285,Similar to SV2C: Synaptic vesicle glycoprotein 2C (Homo sapiens),7.021016,12.609932,8.273409,7.97839,14.359385,11.214874,4.49372,6.991439
PYU1_G000286,Similar to RSU1: Ras suppressor protein 1 (Bos taurus),2.846981,2.347317,2.18432,6.627529,4.831237,1.656759,1.303561,1.442337
PYU1_G000287,Similar to lrrc57: Leucine-rich repeat-containing protein 57 (Xenopus laevis),5.957853,14.82034,9.656489,9.320195,5.866694,5.905865,6.536385,8.357807
PYU1_G000288,Similar to 23 kDa integral membrane protein (Schistosoma japonicum),33.952143,42.222236,66.264828,58.532887,66.813898,77.793058,40.692125,83.080359
PYU1_G000289,Similar to TCHH: Trichohyalin (Oryctolagus cuniculus),13.926868,24.132039,7.670273,6.521323,8.935881,8.976421,3.352356,7.370612
PYU1_G000290,Similar to PDR3: Probable pleiotropic drug resistance protein 3 (Arabidopsis thaliana),0.45531,5.434411,0.439868,1.347341,0.645992,1.226563,0.122114,0.332566
PYU1_G000291,Similar to btd: Transcription factor btd (Drosophila melanogaster),3.102802,17.289197,11.511121,3.096092,9.759323,1.256367,3.585433,4.695231
PYU1_G000292,centrin,26.393129,24.081669,25.990336,34.563836,24.562656,21.512213,39.656865,10.957851
PYU1_G000293,Similar to mps1: Probable serine/threonine-protein kinase mps1 (Dictyostelium discoideum),36.501097,26.928271,28.995693,29.066719,22.276481,14.690489,14.865023,21.16769
PYU1_G000294,Similar to Rpusd1: RNA pseudouridylate synthase domain-containing protein 1 (Mus musculus),11.06436,12.841806,10.392754,11.274486,16.133614,8.854992,11.38595,12.678446
PYU1_G000295,Similar to Klc4: Kinesin light chain 4 (Mus musculus),3.344065,1.72331,2.426428,1.500904,1.974557,0.500999,3.376792,0.536428
PYU1_G000296,Similar to tmem104: Transmembrane protein 104 homolog (Dictyostelium discoideum),11.393967,18.131343,12.644625,7.927883,8.851763,11.56333,10.510187,15.257788
PYU1_G000297,Similar to DWF5: 7-dehydrocholesterol reductase (Arabidopsis thaliana),38.511727,180.958936,67.356051,27.804081,65.214069,61.549086,115.291232,113.256573
PYU1_G000298,Similar to shkA: Dual specificity protein kinase shkA (Dictyostelium discoideum),3.584021,1.613098,3.325933,2.938387,4.076938,3.189919,21.671437,5.141721
PYU1_G000299,Protein of unknown function,12.586143,20.008623,6.238861,7.289459,7.291071,10.012095,23.676679,15.113847
PYU1_G000300,Similar to Ncbp2: Nuclear cap-binding protein subunit 2 (Mus musculus),62.84233,130.116259,68.92359,78.036869,111.146268,60.43571,53.127547,85.588156
PYU1_G000301,Protein of unknown function,237.758392,420.631091,244.169518,267.934663,355.324723,382.019978,168.328893,186.297318
PYU1_G000302,Protein of unknown function,31.686666,25.743914,20.909971,25.580525,33.008796,27.0141,18.17689,22.436554
